263.0,103.0,1.0,299.0,170.0,1.0,233.0,176.0,1.0,204.0,274.0,1.0,203.0,331.0,1.0,365.0,159.0,1.0,404.0,253.0,1.0,348.0,274.0,1.0,306.0,385.0,1.0,263.0,385.0,1.0,354.0,383.0,1.0,250.0,92.0,1.0,273.0,85.0,1.0,240.3716278076172,95.00337982177734,0.0,317.0,81.0,1.0,2.871426730098918,1.94916419754392,1.536287592011572,1.7989270544341667
261.0,103.0,1.0,298.0,170.0,1.0,233.0,175.0,1.0,203.0,270.0,1.0,197.0,336.0,1.0,362.0,158.0,1.0,399.0,246.0,1.0,338.0,244.0,1.0,308.0,385.0,1.0,263.0,385.0,1.0,354.0,383.0,1.0,248.0,92.0,1.0,270.0,85.0,1.0,238.3491668701172,95.17597198486328,0.0,315.0,81.0,1.0,2.9263736693856863,1.9534470894695268,1.140006866761969,1.7834626924280537
259.0,103.0,1.0,300.0,164.0,1.0,232.0,175.0,1.0,189.0,262.0,1.0,191.0,296.0,1.0,362.0,156.0,1.0,392.0,250.0,1.0,326.0,230.0,1.0,309.0,383.0,1.0,263.0,385.0,1.0,355.0,383.0,1.0,246.0,92.0,1.0,268.0,85.0,1.0,236.5724639892578,95.35252380371094,0.0,313.0,81.0,1.0,2.6237974841833847,2.190211117461533,0.9676310177599674,1.7514038430328434
258.0,103.0,1.0,294.0,167.0,1.0,226.0,181.0,1.0,197.0,280.0,1.0,185.0,280.0,1.0,358.0,153.0,1.0,383.0,235.0,1.0,310.0,185.0,1.0,311.0,381.0,1.0,264.0,385.0,1.0,358.0,382.0,1.0,245.0,92.0,1.0,267.0,85.0,1.0,235.45802307128906,95.17066955566406,0.0,312.0,81.0,1.0,1.855753677045051,2.058798894298516,0.6743291569516806,1.651364665561367
254.0,103.0,1.0,294.0,167.0,1.0,226.0,180.0,1.0,199.0,280.0,1.0,185.0,248.0,1.0,357.0,151.0,1.0,375.0,224.0,1.0,298.0,156.0,1.0,309.0,381.0,1.0,267.0,386.0,1.0,362.0,381.0,1.0,244.0,91.0,1.0,266.0,84.0,1.0,234.39254760742188,94.39887237548828,0.0,311.0,80.0,1.0,0.6761222760596534,2.0234053421347853,0.6056347367277253,1.5638392055656167
248.0,101.0,1.0,296.0,162.0,1.0,231.0,174.0,1.0,185.0,264.0,1.0,183.0,216.0,1.0,358.0,149.0,1.0,364.0,205.0,1.0,298.0,135.0,1.0,307.0,381.0,1.0,265.0,384.0,1.0,361.0,381.0,1.0,238.0,87.0,1.0,264.0,87.0,1.0,245.1437225341797,118.79733276367188,0.0,310.0,79.0,1.0,0.5141395146156522,2.225853115442867,0.6492592025443077,1.470848780959783
248.0,97.0,1.0,296.0,158.0,1.0,234.0,169.0,1.0,181.0,250.0,1.0,185.0,182.0,1.0,352.0,143.0,1.0,348.0,185.0,1.0,285.0,110.0,1.0,303.0,380.0,1.0,264.0,381.0,1.0,352.0,378.0,1.0,239.0,87.0,1.0,262.0,85.0,1.0,243.63685607910156,117.27334594726562,0.0,307.0,78.0,1.0,0.5206510040058943,2.3257953154666935,0.7936115310642196,1.2141311180509353
249.0,97.0,1.0,293.0,155.0,1.0,232.0,167.0,1.0,181.0,235.0,1.0,186.0,159.0,1.0,352.0,140.0,1.0,343.0,172.0,1.0,278.0,91.0,1.0,308.0,378.0,1.0,263.0,381.0,1.0,353.0,377.0,1.0,238.0,85.0,1.0,263.0,81.0,1.0,241.7993927001953,115.60780334472656,0.0,306.0,77.0,1.0,0.5778063072408195,2.408538431769585,0.9504121516082293,1.0476661698825207
247.0,96.0,1.0,290.0,153.0,1.0,230.0,163.0,1.0,178.0,222.0,1.0,185.0,141.0,1.0,351.0,137.0,1.0,340.0,164.0,1.0,271.0,75.0,1.0,304.0,378.0,1.0,263.0,381.0,1.0,355.0,378.0,1.0,236.0,84.0,1.0,264.0,77.0,1.0,239.83155822753906,114.37482452392578,0.0,305.0,76.0,1.0,0.6362129272887252,2.458363505174027,1.0463612554426782,0.927403996419545
246.0,95.0,1.0,286.0,152.0,1.0,228.0,163.0,1.0,176.0,209.0,1.0,184.0,123.0,1.0,349.0,134.0,1.0,336.0,158.0,1.0,266.0,64.0,1.0,305.0,378.0,1.0,262.0,381.0,1.0,355.0,377.0,1.0,234.0,84.0,1.0,262.0,73.0,1.0,231.0,101.0,1.0,304.0,75.0,1.0,0.7537900058586058,2.60477176528532,1.136510906166628,0.7960739143849034
245.0,95.0,1.0,285.0,151.0,1.0,227.0,161.0,1.0,175.0,202.0,1.0,182.0,108.0,1.0,347.0,136.0,1.0,337.0,154.0,1.0,264.0,62.0,1.0,305.0,377.0,1.0,262.0,381.0,1.0,355.0,377.0,1.0,233.0,84.0,1.0,262.0,73.0,1.0,229.69927978515625,100.85892486572266,0.0,301.0,74.0,1.0,0.8287998510338765,2.6446622764717214,1.177850106077133,0.8263235754293888
244.0,95.0,1.0,284.0,151.0,1.0,225.0,163.0,1.0,174.0,196.0,1.0,179.0,91.0,1.0,343.0,136.0,1.0,334.0,152.0,1.0,262.0,62.0,1.0,304.0,377.0,1.0,261.0,381.0,1.0,354.0,377.0,1.0,232.0,84.0,1.0,261.0,74.0,1.0,228.75802612304688,100.54218292236328,0.0,300.0,74.0,1.0,0.9489083933432114,2.7679407007349783,1.1871304025342904,0.8094441606914418
246.0,97.0,1.0,283.0,151.0,1.0,225.0,162.0,1.0,173.0,194.0,1.0,174.0,89.0,1.0,343.0,135.0,1.0,331.0,151.0,1.0,259.0,63.0,1.0,304.0,377.0,1.0,261.0,381.0,1.0,353.0,377.0,1.0,231.0,84.0,1.0,260.0,76.0,1.0,227.72744750976562,100.35061645507812,0.0,299.0,74.0,1.0,1.0096178226727368,2.7773667835049203,1.3292306196995707,0.6666928262542713
244.0,98.0,1.0,281.0,152.0,1.0,224.0,162.0,1.0,172.0,195.0,1.0,169.0,91.0,1.0,343.0,136.0,1.0,328.0,152.0,1.0,253.0,65.0,1.0,304.0,377.0,1.0,263.0,379.0,1.0,353.0,377.0,1.0,233.0,86.0,1.0,258.0,79.0,1.0,226.88711547851562,100.53545379638672,0.0,298.0,74.0,1.0,1.034150595511191,2.7497799637765423,1.4646104067017023,0.5650907700546427
243.0,100.0,1.0,282.0,152.0,1.0,224.0,167.0,1.0,172.0,200.0,1.0,164.0,103.0,1.0,348.0,135.0,1.0,323.0,155.0,1.0,245.0,70.0,1.0,307.0,382.0,1.0,264.0,383.0,1.0,354.0,382.0,1.0,234.0,88.0,1.0,258.0,75.0,1.0,238.0,111.0,1.0,297.0,75.0,1.0,1.087600428414754,2.8291844175995715,1.6385351338900878,0.4226449615554785
244.0,95.0,1.0,280.0,153.0,1.0,222.0,169.0,1.0,170.0,208.0,1.0,155.0,119.0,1.0,345.0,137.0,1.0,318.0,162.0,1.0,238.0,77.0,1.0,306.0,382.0,1.0,264.0,383.0,1.0,352.0,383.0,1.0,234.0,81.0,1.0,255.0,78.0,1.0,239.54043579101562,120.02255249023438,0.0,296.0,76.0,1.0,1.094265387026541,2.767259037582209,1.5789451568973096,0.5056000828008562
248.0,89.0,1.0,280.0,151.0,1.0,218.0,167.0,1.0,169.0,217.0,1.0,149.0,142.0,1.0,343.0,139.0,1.0,316.0,168.0,1.0,231.0,86.0,1.0,307.0,382.0,1.0,265.0,383.0,1.0,354.0,383.0,1.0,236.0,79.0,1.0,258.0,73.0,1.0,233.4226531982422,129.28614807128906,0.0,295.0,76.0,1.0,1.0358998885594675,2.5986480993850827,1.55305935396343,0.6328757707720016
242.0,97.0,1.0,278.0,157.0,1.0,217.0,172.0,1.0,166.0,225.0,1.0,147.0,185.0,1.0,343.0,139.0,1.0,315.0,176.0,1.0,215.0,101.0,1.0,307.0,382.0,1.0,264.0,383.0,1.0,354.0,384.0,1.0,232.0,87.0,1.0,253.0,78.0,1.0,222.07876586914062,139.92013549804688,0.0,294.0,76.0,1.0,1.209618100717479,2.578083769544106,1.5751066449287108,0.6528317001563934
234.0,99.0,1.0,280.0,153.0,1.0,218.0,167.0,1.0,151.0,234.0,1.0,165.0,137.0,1.0,343.0,139.0,1.0,312.0,186.0,1.0,210.0,121.0,1.0,306.0,380.0,1.0,264.0,382.0,1.0,353.0,380.0,1.0,226.0,87.0,1.0,252.0,79.0,1.0,206.09652709960938,149.074462890625,0.0,293.0,76.0,1.0,0.6420581083518463,2.578276392097825,1.5865095289665234,0.7690508459018102
233.0,100.0,1.0,280.0,153.0,1.0,215.0,169.0,1.0,175.0,250.0,1.0,147.0,256.0,1.0,344.0,140.0,1.0,309.0,195.0,1.0,203.0,148.0,1.0,308.0,379.0,1.0,266.0,383.0,1.0,353.0,381.0,1.0,225.0,88.0,1.0,251.0,80.0,1.0,193.27870178222656,169.3338623046875,0.0,292.0,76.0,1.0,2.240586814409606,2.270848971762263,1.7201768712579204,0.8036685554455115
232.0,100.0,1.0,280.0,153.0,1.0,216.0,171.0,1.0,185.0,252.0,1.0,153.0,294.0,1.0,344.0,141.0,1.0,306.0,205.0,1.0,199.0,174.0,1.0,302.0,376.0,1.0,260.0,378.0,1.0,352.0,378.0,1.0,224.0,88.0,1.0,250.0,80.0,1.0,188.53648376464844,199.20355224609375,0.0,291.0,76.0,1.0,2.8560341383372103,2.210481984106452,1.8246087857545663,0.8496371388387381
231.0,100.0,1.0,279.0,154.0,1.0,211.0,175.0,1.0,185.0,268.0,1.0,153.0,316.0,1.0,345.0,140.0,1.0,307.0,218.0,1.0,198.0,203.0,1.0,304.0,377.0,1.0,261.0,382.0,1.0,351.0,379.0,1.0,223.0,88.0,1.0,249.0,80.0,1.0,185.85304260253906,234.17385864257812,0.0,290.0,76.0,1.0,2.826199870022848,2.1429381358454416,1.8873793109185548,0.9084346881340692
230.0,100.0,1.0,275.0,157.0,1.0,210.0,176.0,1.0,197.0,272.0,1.0,161.0,330.0,1.0,344.0,141.0,1.0,306.0,233.0,1.0,196.0,238.0,1.0,306.0,378.0,1.0,262.0,383.0,1.0,350.0,378.0,1.0,222.0,88.0,1.0,248.0,80.0,1.0,178.9734649658203,270.1767883300781,0.0,289.0,76.0,1.0,2.7206968324847165,1.9897790175492223,2.0079195456538974,0.9512393386403729
229.0,101.0,1.0,271.0,161.0,1.0,206.0,179.0,1.0,197.0,282.0,1.0,168.0,354.0,1.0,345.0,145.0,1.0,306.0,247.0,1.0,198.0,269.0,1.0,307.0,379.0,1.0,263.0,384.0,1.0,351.0,378.0,1.0,221.0,88.0,1.0,247.0,80.0,1.0,184.45428466796875,299.485107421875,0.0,288.0,76.0,1.0,2.845851211098133,1.9281068010605849,2.1369520402711664,0.9926565274273265
228.0,102.0,1.0,270.0,162.0,1.0,205.0,179.0,1.0,199.0,284.0,1.0,183.0,356.0,1.0,346.0,148.0,1.0,308.0,256.0,1.0,204.0,300.0,1.0,302.0,380.0,1.0,264.0,385.0,1.0,352.0,378.0,1.0,220.0,88.0,1.0,246.0,83.0,1.0,183.23373413085938,340.98773193359375,0.0,287.0,76.0,1.0,2.9800044901221163,1.8836856738165333,2.3093606063381307,1.0503043938128735
230.0,103.0,1.0,269.0,163.0,1.0,204.0,179.0,1.0,201.0,286.0,1.0,188.0,358.0,1.0,345.0,150.0,1.0,309.0,266.0,1.0,211.0,323.0,1.0,304.0,380.0,1.0,262.0,384.0,1.0,350.0,379.0,1.0,219.0,88.0,1.0,245.0,84.0,1.0,184.41156005859375,363.3133850097656,0.0,288.0,78.0,1.0,2.990991687035691,1.840181857330147,2.3985211689943777,1.100463048544853
229.0,103.0,1.0,268.0,164.0,1.0,203.0,178.0,1.0,203.0,296.0,1.0,215.0,348.0,1.0,344.0,151.0,1.0,312.0,269.0,1.0,219.0,336.0,1.0,304.0,380.0,1.0,263.0,384.0,1.0,349.0,382.0,1.0,218.0,88.0,1.0,244.0,84.0,1.0,202.5653533935547,385.106689453125,0.0,287.0,78.0,1.0,2.9147938055359073,1.7829400797993722,2.4599199155605533,1.1365659529994894
228.0,103.0,1.0,267.0,164.0,1.0,203.0,177.0,1.0,207.0,282.0,1.0,212.0,346.0,1.0,342.0,152.0,1.0,315.0,270.0,1.0,230.0,344.0,1.0,303.0,381.0,1.0,264.0,384.0,1.0,349.0,382.0,1.0,217.0,88.0,1.0,243.0,84.0,1.0,210.84996032714844,388.53369140625,0.0,286.0,78.0,1.0,3.1017028453480506,1.7331180550309717,2.5120634230794296,1.1871997995573242
227.0,103.0,1.0,266.0,164.0,1.0,202.0,177.0,1.0,207.0,280.0,1.0,217.0,352.0,1.0,342.0,153.0,1.0,318.0,273.0,1.0,237.0,347.0,1.0,303.0,381.0,1.0,264.0,384.0,1.0,349.0,382.0,1.0,216.0,88.0,1.0,242.0,84.0,1.0,214.8756866455078,388.340576171875,0.0,286.0,78.0,1.0,3.052092242172658,1.7226892683803916,2.5084594249874765,1.2296620937966898
227.0,103.0,1.0,268.0,163.0,1.0,203.0,174.0,1.0,211.0,279.0,1.0,220.0,350.0,1.0,339.0,152.0,1.0,323.0,275.0,1.0,241.0,348.0,1.0,304.0,381.0,1.0,264.0,384.0,1.0,349.0,382.0,1.0,216.0,88.0,1.0,241.0,84.0,1.0,217.6448516845703,387.2696838378906,0.0,286.0,78.0,1.0,3.091548117804318,1.6623952053469953,2.4275500498651117,1.2877338448556979
227.0,103.0,1.0,268.0,163.0,1.0,204.0,172.0,1.0,211.0,277.0,1.0,220.0,349.0,1.0,338.0,151.0,1.0,330.0,268.0,1.0,244.0,348.0,1.0,304.0,381.0,1.0,264.0,384.0,1.0,349.0,382.0,1.0,216.0,88.0,1.0,241.0,84.0,1.0,219.40255737304688,385.7945556640625,0.0,286.0,78.0,1.0,3.083805822818855,1.6439370373082365,2.388335446736397,1.3327482457697306
227.0,103.0,1.0,269.0,160.0,1.0,204.0,172.0,1.0,211.0,275.0,1.0,221.0,349.0,1.0,338.0,152.0,1.0,331.0,270.0,1.0,248.0,347.0,1.0,304.0,381.0,1.0,264.0,384.0,1.0,349.0,382.0,1.0,216.0,88.0,1.0,241.0,84.0,1.0,220.3560791015625,384.644287109375,0.0,286.0,78.0,1.0,3.0751280344931287,1.6854993570694996,2.3779646471641156,1.3961170727645396
228.0,103.0,1.0,269.0,160.0,1.0,203.0,171.0,1.0,211.0,274.0,1.0,221.0,349.0,1.0,340.0,152.0,1.0,331.0,271.0,1.0,248.0,347.0,1.0,305.0,381.0,1.0,263.0,384.0,1.0,349.0,382.0,1.0,217.0,88.0,1.0,242.0,84.0,1.0,220.33404541015625,383.8566589355469,0.0,287.0,78.0,1.0,3.086555402923911,1.6584307225787316,2.3876842882605662,1.3831069668637188
229.0,103.0,1.0,270.0,160.0,1.0,203.0,171.0,1.0,211.0,273.0,1.0,219.0,348.0,1.0,341.0,152.0,1.0,331.0,272.0,1.0,248.0,347.0,1.0,305.0,381.0,1.0,263.0,384.0,1.0,349.0,382.0,1.0,218.0,88.0,1.0,243.0,84.0,1.0,219.5224609375,383.5366516113281,0.0,288.0,78.0,1.0,3.113598931219996,1.6552525609139996,2.3887460133114016,1.375452279909201
230.0,103.0,1.0,271.0,160.0,1.0,207.0,169.0,1.0,211.0,273.0,1.0,217.0,348.0,1.0,342.0,153.0,1.0,332.0,273.0,1.0,248.0,347.0,1.0,305.0,381.0,1.0,263.0,384.0,1.0,350.0,382.0,1.0,219.0,88.0,1.0,244.0,84.0,1.0,218.04672241210938,383.7500305175781,0.0,289.0,78.0,1.0,3.100205257898742,1.6720626110628722,2.3761288901833257,1.3893811416504462
231.0,103.0,1.0,272.0,160.0,1.0,208.0,169.0,1.0,211.0,274.0,1.0,217.0,348.0,1.0,343.0,154.0,1.0,332.0,273.0,1.0,248.0,347.0,1.0,305.0,381.0,1.0,263.0,384.0,1.0,350.0,382.0,1.0,220.0,88.0,1.0,245.0,84.0,1.0,215.95932006835938,384.6131286621094,0.0,290.0,78.0,1.0,3.0892522122733252,1.6819415432453002,2.3851626958513465,1.3943145567122281
232.0,103.0,1.0,276.0,161.0,1.0,209.0,169.0,1.0,210.0,276.0,1.0,216.0,350.0,1.0,344.0,154.0,1.0,333.0,273.0,1.0,248.0,347.0,1.0,305.0,381.0,1.0,263.0,384.0,1.0,350.0,382.0,1.0,221.0,88.0,1.0,246.0,84.0,1.0,213.78451538085938,386.4720764160156,0.0,291.0,78.0,1.0,3.0700340767420515,1.680291149055172,2.3792971955847206,1.3760414368201401
233.0,103.0,1.0,277.0,161.0,1.0,210.0,169.0,1.0,209.0,278.0,1.0,215.0,356.0,1.0,345.0,155.0,1.0,332.0,276.0,1.0,248.0,348.0,1.0,306.0,381.0,1.0,263.0,384.0,1.0,349.0,382.0,1.0,222.0,88.0,1.0,247.0,84.0,1.0,210.85696411132812,389.7532653808594,0.0,294.0,80.0,1.0,3.0556467077749048,1.6988107259077718,2.386450071971941,1.3757614802177816
234.0,103.0,1.0,278.0,161.0,1.0,211.0,170.0,1.0,209.0,281.0,1.0,211.0,359.0,1.0,346.0,153.0,1.0,333.0,276.0,1.0,248.0,349.0,1.0,307.0,381.0,1.0,264.0,384.0,1.0,349.0,382.0,1.0,223.0,88.0,1.0,248.0,84.0,1.0,207.74267578125,393.3612365722656,0.0,295.0,80.0,1.0,3.0979411765140616,1.7223414444408234,2.385690782395254,1.348387452663984
235.0,103.0,1.0,279.0,161.0,1.0,213.0,171.0,1.0,206.0,282.0,1.0,201.0,360.0,1.0,347.0,153.0,1.0,333.0,277.0,1.0,249.0,350.0,1.0,308.0,381.0,1.0,264.0,384.0,1.0,350.0,382.0,1.0,224.0,88.0,1.0,249.0,84.0,1.0,205.0964813232422,396.3584289550781,0.0,296.0,80.0,1.0,3.1405573381883736,1.7841474172349756,2.398672235981753,1.3412604513978421
236.0,103.0,1.0,280.0,161.0,1.0,214.0,173.0,1.0,206.0,285.0,1.0,201.0,360.0,1.0,348.0,153.0,1.0,333.0,277.0,1.0,250.0,350.0,1.0,308.0,381.0,1.0,264.0,384.0,1.0,350.0,382.0,1.0,225.0,88.0,1.0,250.0,84.0,1.0,202.82217407226562,397.86181640625,0.0,297.0,80.0,1.0,3.1368533525803626,1.8219572913726652,2.41256233315856,1.3333047614274731
237.0,103.0,1.0,281.0,164.0,1.0,216.0,175.0,1.0,204.0,285.0,1.0,195.0,372.0,1.0,349.0,153.0,1.0,336.0,276.0,1.0,250.0,348.0,1.0,308.0,381.0,1.0,263.0,384.0,1.0,350.0,382.0,1.0,226.0,88.0,1.0,251.0,84.0,1.0,201.4100799560547,396.5992736816406,0.0,298.0,80.0,1.0,3.1360130462718927,1.8470999804667003,2.373117833611544,1.3051207532548976
237.0,103.0,1.0,282.0,164.0,1.0,217.0,179.0,1.0,203.0,286.0,1.0,187.0,370.0,1.0,350.0,153.0,1.0,336.0,275.0,1.0,250.0,342.0,1.0,308.0,385.0,1.0,263.0,387.0,1.0,351.0,385.0,1.0,227.0,88.0,1.0,252.0,84.0,1.0,200.52896118164062,390.3892822265625,0.0,298.0,80.0,1.0,3.0834732059949888,1.9276972325587474,2.346898328662741,1.2961665548575063
237.0,103.0,1.0,283.0,164.0,1.0,218.0,181.0,1.0,202.0,285.0,1.0,184.0,357.0,1.0,350.0,153.0,1.0,341.0,271.0,1.0,250.0,331.0,1.0,308.0,385.0,1.0,264.0,387.0,1.0,352.0,385.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,201.58920288085938,384.02557373046875,0.0,298.0,80.0,1.0,3.049263318858194,1.9792542198055336,2.229833718971158,1.3319451489339884
237.0,103.0,1.0,284.0,164.0,1.0,218.0,182.0,1.0,189.0,280.0,1.0,183.0,339.0,1.0,350.0,152.0,1.0,345.0,266.0,1.0,249.0,315.0,1.0,308.0,385.0,1.0,264.0,387.0,1.0,352.0,385.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,201.39447021484375,362.7825622558594,0.0,298.0,80.0,1.0,2.9552311733071828,2.1247563594941004,2.08657405820601,1.3471112692767806
237.0,103.0,1.0,285.0,164.0,1.0,218.0,182.0,1.0,193.0,274.0,1.0,181.0,324.0,1.0,349.0,151.0,1.0,348.0,259.0,1.0,245.0,293.0,1.0,308.0,385.0,1.0,264.0,387.0,1.0,352.0,385.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,201.3446044921875,332.6446228027344,0.0,298.0,80.0,1.0,3.1118055481016715,2.098587812830158,1.8988904322188869,1.361138778306895
237.0,103.0,1.0,284.0,166.0,1.0,218.0,182.0,1.0,197.0,274.0,1.0,183.0,294.0,1.0,349.0,151.0,1.0,347.0,252.0,1.0,243.0,267.0,1.0,310.0,383.0,1.0,263.0,386.0,1.0,354.0,383.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,202.54159545898438,304.90789794921875,0.0,298.0,80.0,1.0,2.7552826982377305,2.033048263289493,1.7338386681729763,1.3241980861746179
237.0,103.0,1.0,285.0,166.0,1.0,218.0,185.0,1.0,175.0,290.0,1.0,185.0,282.0,1.0,349.0,150.0,1.0,347.0,246.0,1.0,247.0,239.0,1.0,309.0,383.0,1.0,263.0,386.0,1.0,354.0,383.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,204.49708557128906,268.9437255859375,0.0,298.0,80.0,1.0,0.5073658840651094,2.2358131022761962,1.5217406451964712,1.3049873436318153
237.0,103.0,1.0,286.0,166.0,1.0,222.0,173.0,1.0,187.0,282.0,1.0,175.0,264.0,1.0,349.0,148.0,1.0,348.0,236.0,1.0,250.0,211.0,1.0,309.0,383.0,1.0,263.0,388.0,1.0,354.0,383.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,202.10858154296875,248.20310974121094,0.0,298.0,80.0,1.0,0.8987038838648409,1.9904395641020358,1.332384684637939,1.2811335205254946
237.0,103.0,1.0,287.0,165.0,1.0,226.0,179.0,1.0,179.0,276.0,1.0,179.0,238.0,1.0,347.0,149.0,1.0,346.0,229.0,1.0,255.0,185.0,1.0,308.0,383.0,1.0,262.0,388.0,1.0,354.0,383.0,1.0,228.0,88.0,1.0,252.0,84.0,1.0,201.41690063476562,222.20181274414062,0.0,298.0,80.0,1.0,0.45120011913194513,2.247597689762866,1.1329216234976267,1.2976945860281939
240.0,103.0,1.0,282.0,161.0,1.0,222.0,171.0,1.0,173.0,266.0,1.0,185.0,205.0,1.0,346.0,146.0,1.0,346.0,224.0,1.0,261.0,163.0,1.0,305.0,383.0,1.0,264.0,385.0,1.0,353.0,383.0,1.0,228.0,88.0,1.0,253.0,84.0,1.0,201.30355834960938,197.11526489257812,0.0,298.0,80.0,1.0,0.28195825488896964,2.212144255279897,0.948324622247821,1.3405767395180528
236.0,99.0,1.0,282.0,159.0,1.0,222.0,171.0,1.0,172.0,257.0,1.0,183.0,189.0,1.0,346.0,147.0,1.0,346.0,218.0,1.0,267.0,142.0,1.0,303.0,383.0,1.0,264.0,380.0,1.0,350.0,384.0,1.0,228.0,87.0,1.0,254.0,79.0,1.0,218.0,99.0,1.0,298.0,80.0,1.0,0.36625182745779983,2.294819158078528,0.8047505858129032,1.3854483767992019
